"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1400000US22101041300","Census Tract 413, St. Mary Parish, Louisiana","2022","325","1136","182","835","268","13","13","8","14","6","9","3","7","21","52","21","52","0","13"
"1400000US22101041400","Census Tract 414, St. Mary Parish, Louisiana","2865","447","1222","281","1376","449","15","16","50","80","0","13","0","13","202","137","0","13","202","137"
"1400000US22101041500","Census Tract 415, St. Mary Parish, Louisiana","1651","335","1016","171","607","298","5","11","0","13","0","13","14","19","9","16","0","13","9","16"
"1400000US22101041600","Census Tract 416, St. Mary Parish, Louisiana","2378","367","301","141","2010","412","8","12","0","13","0","13","0","13","59","56","0","13","59","56"
"1400000US22101990000","Census Tract 9900, St. Mary Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22103040102","Census Tract 401.02, St. Tammany Parish, Louisiana","9615","857","9171","835","155","123","132","162","19","29","13","19","38","43","87","78","0","18","87","78"
"1400000US22103040103","Census Tract 401.03, St. Tammany Parish, Louisiana","4700","378","4621","378","37","59","0","13","0","13","0","13","17","30","25","33","0","13","25","33"
"1400000US22103040104","Census Tract 401.04, St. Tammany Parish, Louisiana","7197","867","6901","865","94","88","23","36","40","41","0","18","101","115","38","45","0","18","38","45"
"1400000US22103040201","Census Tract 402.01, St. Tammany Parish, Louisiana","9220","796","8018","752","741","249","142","161","153","189","0","18","118","185","48","79","0","18","48","79"
"1400000US22103040202","Census Tract 402.02, St. Tammany Parish, Louisiana","6278","750","6010","747","118","82","19","29","10","13","0","18","14","25","107","83","4","9","103","82"
"1400000US22103040303","Census Tract 403.03, St. Tammany Parish, Louisiana","9014","520","8442","559","244","163","0","18","180","163","0","18","65","59","83","67","14","23","69","63"
"1400000US22103040304","Census Tract 403.04, St. Tammany Parish, Louisiana","6997","415","6648","401","6","12","17","27","264","237","0","18","0","18","62","77","17","42","45","65"
"1400000US22103040305","Census Tract 403.05, St. Tammany Parish, Louisiana","15937","1202","14651","1122","781","332","171","192","137","92","0","20","2","5","195","198","0","20","195","198"
"1400000US22103040400","Census Tract 404, St. Tammany Parish, Louisiana","10384","661","9100","776","979","478","4","8","150","176","0","20","0","20","151","97","0","20","151","97"
"1400000US22103040501","Census Tract 405.01, St. Tammany Parish, Louisiana","4893","396","3015","325","1677","261","7","12","36","42","0","13","0","13","158","108","6","12","152","107"
"1400000US22103040502","Census Tract 405.02, St. Tammany Parish, Louisiana","3772","437","2810","307","846","351","31","38","0","13","0","13","52","47","33","32","0","13","33","32"
"1400000US22103040601","Census Tract 406.01, St. Tammany Parish, Louisiana","2833","314","2636","286","89","97","0","13","91","77","0","13","8","13","9","13","0","13","9","13"
"1400000US22103040602","Census Tract 406.02, St. Tammany Parish, Louisiana","2359","252","2281","267","0","13","15","23","0","13","0","13","63","72","0","13","0","13","0","13"
"1400000US22103040604","Census Tract 406.04, St. Tammany Parish, Louisiana","9991","876","8513","699","1196","562","0","18","116","145","24","40","53","54","89","91","43","53","46","60"
"1400000US22103040605","Census Tract 406.05, St. Tammany Parish, Louisiana","7063","730","5720","627","801","303","23","38","133","123","0","18","234","285","152","151","20","32","132","136"
"1400000US22103040701","Census Tract 407.01, St. Tammany Parish, Louisiana","8758","954","6350","691","2159","847","108","118","0","18","0","18","46","55","95","114","0","18","95","114"
"1400000US22103040704","Census Tract 407.04, St. Tammany Parish, Louisiana","5727","715","4785","673","755","300","91","125","0","18","0","18","17","26","79","72","27","51","52","59"
"1400000US22103040705","Census Tract 407.05, St. Tammany Parish, Louisiana","6827","627","5126","466","1132","426","167","169","64","88","0","18","86","99","252","222","0","18","252","222"
"1400000US22103040706","Census Tract 407.06, St. Tammany Parish, Louisiana","5941","470","5243","474","403","190","70","84","53","67","0","18","0","18","172","170","32","52","140","162"
"1400000US22103040708","Census Tract 407.08, St. Tammany Parish, Louisiana","5988","484","5057","446","477","130","0","18","396","333","0","18","58","71","0","18","0","18","0","18"
"1400000US22103040709","Census Tract 407.09, St. Tammany Parish, Louisiana","4451","366","3754","391","431","280","15","19","114","117","0","13","28","29","109","80","0","13","109","80"
"1400000US22103040710","Census Tract 407.10, St. Tammany Parish, Louisiana","6009","452","4235","392","1045","173","0","18","325","215","0","18","203","269","201","177","76","104","125","144"
"1400000US22103040801","Census Tract 408.01, St. Tammany Parish, Louisiana","4857","458","3195","466","1092","244","25","21","225","217","0","13","0","13","320","246","9","16","311","244"
"1400000US22103040802","Census Tract 408.02, St. Tammany Parish, Louisiana","7138","634","5938","604","706","300","108","123","171","181","0","18","9","17","206","105","0","18","206","105"
"1400000US22103040803","Census Tract 408.03, St. Tammany Parish, Louisiana","10330","996","5161","893","4236","698","11","19","316","176","0","20","10","19","596","350","0","20","596","350"
"1400000US22103040900","Census Tract 409, St. Tammany Parish, Louisiana","2837","341","1430","284","1243","328","112","133","0","13","0","13","52","59","0","13","0","13","0","13"
"1400000US22103041002","Census Tract 410.02, St. Tammany Parish, Louisiana","2667","289","2267","269","348","294","0","13","0","13","0","13","29","41","23","24","10","14","13","20"
"1400000US22103041003","Census Tract 410.03, St. Tammany Parish, Louisiana","5702","330","4986","383","633","182","0","18","9","23","0","18","28","42","46","49","0","18","46","49"
"1400000US22103041004","Census Tract 410.04, St. Tammany Parish, Louisiana","4942","319","4093","541","374","173","21","25","246","307","0","13","19","32","189","151","0","13","189","151"
"1400000US22103041101","Census Tract 411.01, St. Tammany Parish, Louisiana","4493","406","3503","320","867","365","19","26","0","13","0","13","7","11","97","82","0","13","97","82"
"1400000US22103041102","Census Tract 411.02, St. Tammany Parish, Louisiana","7546","992","4667","711","2063","583","0","18","19","32","0","18","419","529","378","250","0","18","378","250"
"1400000US22103041103","Census Tract 411.03, St. Tammany Parish, Louisiana","3145","418","1755","362","972","235","50","73","24","34","0","13","205","160","139","91","36","60","103","76"
"1400000US22103041104","Census Tract 411.04, St. Tammany Parish, Louisiana","3364","360","2753","409","428","248","14","22","0","13","0","13","81","116","88","71","0","13","88","71"
"1400000US22103041202","Census Tract 412.02, St. Tammany Parish, Louisiana","2298","488","1668","439","451","243","18","23","21","34","0","13","0","13","140","96","67","54","73","75"
"1400000US22103041204","Census Tract 412.04, St. Tammany Parish, Louisiana","8337","699","6021","623","1933","479","0","18","23","35","0","18","279","171","81","88","0","18","81","88"
"1400000US22103041207","Census Tract 412.07, St. Tammany Parish, Louisiana","4383","361","3807","401","376","365","0","13","106","103","0","13","85","82","9","16","0","13","9","16"
"1400000US22103041208","Census Tract 412.08, St. Tammany Parish, Louisiana","4508","242","4194","292","159","166","0","13","80","67","0","13","14","25","61","55","13","22","48","52"
"1400000US22103041209","Census Tract 412.09, St. Tammany Parish, Louisiana","4669","375","4304","359","150","111","0","13","88","82","0","13","43","50","84","77","0","13","84","77"
"1400000US22103041210","Census Tract 412.10, St. Tammany Parish, Louisiana","2864","218","2638","246","67","73","0","13","80","116","14","20","0","13","65","93","0","13","65","93"
"1400000US22103041211","Census Tract 412.11, St. Tammany Parish, Louisiana","6622","562","6198","660","225","235","35","60","123","129","0","18","41","51","0","18","0","18","0","18"
"1400000US22103041212","Census Tract 412.12, St. Tammany Parish, Louisiana","3481","302","3111","355","116","137","41","51","125","161","0","13","15","24","73","64","23","18","50","50"
"1400000US22103041300","Census Tract 413, St. Tammany Parish, Louisiana","7018","475","6500","476","320","72","0","18","198","174","0","18","0","18","0","18","0","18","0","18"
"1400000US22103990000","Census Tract 9900, St. Tammany Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22105953200","Census Tract 9532, Tangipahoa Parish, Louisiana","2877","473","2368","450","435","261","49","66","0","13","0","13","0","13","25","33","0","13","25","33"
"1400000US22105953300","Census Tract 9533, Tangipahoa Parish, Louisiana","3783","512","1163","273","2574","458","0","13","46","68","0","13","0","13","0","13","0","13","0","13"
"1400000US22105953400","Census Tract 9534, Tangipahoa Parish, Louisiana","6094","776","2519","527","3487","665","22","27","30","41","0","18","7","12","29","35","0","18","29","35"
"1400000US22105953500","Census Tract 9535, Tangipahoa Parish, Louisiana","7047","682","5406","613","1535","642","0","18","0","18","0","18","95","118","11","22","0","18","11","22"
"1400000US22105953600","Census Tract 9536, Tangipahoa Parish, Louisiana","6395","925","2011","516","4207","846","44","61","106","117","0","18","0","18","27","35","0","18","27","35"
"1400000US22105953700","Census Tract 9537, Tangipahoa Parish, Louisiana","10427","995","9698","1031","450","363","73","71","0","20","0","20","77","90","129","96","0","20","129","96"
"1400000US22105953800","Census Tract 9538, Tangipahoa Parish, Louisiana","5221","569","4143","538","873","275","51","67","10","13","0","18","0","18","144","109","0","18","144","109"
"1400000US22105953900","Census Tract 9539, Tangipahoa Parish, Louisiana","8615","937","5423","577","2756","697","27","39","0","18","0","18","11","17","398","296","0","18","398","296"
"1400000US22105954001","Census Tract 9540.01, Tangipahoa Parish, Louisiana","4496","572","2427","441","1670","426","16","30","63","69","0","13","4","8","316","290","23","41","293","288"
"1400000US22105954002","Census Tract 9540.02, Tangipahoa Parish, Louisiana","6154","709","3958","365","2157","676","0","18","0","18","0","18","0","18","39","65","0","18","39","65"
"1400000US22105954101","Census Tract 9541.01, Tangipahoa Parish, Louisiana","5887","675","3099","511","2466","599","0","18","205","144","0","18","0","18","117","106","0","18","117","106"
"1400000US22105954102","Census Tract 9541.02, Tangipahoa Parish, Louisiana","12639","1321","9385","795","2947","1120","28","51","0","20","0","20","52","72","227","188","50","65","177","180"
"1400000US22105954200","Census Tract 9542, Tangipahoa Parish, Louisiana","4874","489","3324","459","1339","256","12","16","94","60","0","13","6","13","99","65","29","45","70","48"
"1400000US22105954300","Census Tract 9543, Tangipahoa Parish, Louisiana","4360","509","984","289","3356","436","0","13","16","27","0","13","4","11","0","13","0","13","0","13"
"1400000US22105954400","Census Tract 9544, Tangipahoa Parish, Louisiana","3739","429","1594","308","2023","391","12","20","0","13","0","13","0","13","110","81","0","13","110","81"
"1400000US22105954501","Census Tract 9545.01, Tangipahoa Parish, Louisiana","6375","756","4374","733","1603","450","0","18","46","73","0","18","17","30","335","308","0","18","335","308"
"1400000US22105954502","Census Tract 9545.02, Tangipahoa Parish, Louisiana","7874","998","5540","756","2091","544","0","18","0","18","0","18","9","13","234","212","7","12","227","212"
"1400000US22105954600","Census Tract 9546, Tangipahoa Parish, Louisiana","14518","1310","12389","1384","1524","527","0","20","362","210","0","20","93","92","150","133","0","20","150","133"
"1400000US22105954700","Census Tract 9547, Tangipahoa Parish, Louisiana","5235","507","4209","445","771","274","7","10","11","22","0","18","0","18","237","145","0","18","237","145"
"1400000US22105954800","Census Tract 9548, Tangipahoa Parish, Louisiana","5447","640","4613","574","646","288","0","18","0","18","0","18","0","18","188","192","0","18","188","192"
"1400000US22107000100","Census Tract 1, Tensas Parish, Louisiana","1580","229","838","130","730","225","0","13","0","13","0","13","12","22","0","13","0","13","0","13"
"1400000US22107000200","Census Tract 2, Tensas Parish, Louisiana","1114","172","708","142","368","139","0","13","0","13","0","13","38","41","0","13","0","13","0","13"
"1400000US22107000300","Census Tract 3, Tensas Parish, Louisiana","1867","256","433","139","1427","260","0","13","5","7","0","13","0","13","2","4","0","13","2","4"
"1400000US22109000101","Census Tract 1.01, Terrebonne Parish, Louisiana","6045","886","3551","604","1747","687","217","165","147","130","0","18","254","369","129","157","0","18","129","157"
"1400000US22109000102","Census Tract 1.02, Terrebonne Parish, Louisiana","4376","419","2416","334","1585","320","211","138","8","16","0","13","52","77","104","136","0","13","104","136"
"1400000US22109000201","Census Tract 2.01, Terrebonne Parish, Louisiana","3883","311","2923","337","778","197","83","74","0","13","0","13","64","98","35","56","0","13","35","56"
"1400000US22109000202","Census Tract 2.02, Terrebonne Parish, Louisiana","7501","624","5625","576","1260","458","222","158","171","163","0","18","85","111","138","123","0","18","138","123"
"1400000US22109000300","Census Tract 3, Terrebonne Parish, Louisiana","5631","737","3146","662","1348","341","661","517","95","80","0","18","4","12","377","242","0","18","377","242"
"1400000US22109000401","Census Tract 4.01, Terrebonne Parish, Louisiana","4757","549","3728","551","848","435","43","60","20","24","0","13","106","165","12","20","0","13","12","20"
"1400000US22109000402","Census Tract 4.02, Terrebonne Parish, Louisiana","4182","405","3057","378","721","440","93","68","90","109","0","13","181","196","40","45","19","35","21","24"
"1400000US22109000500","Census Tract 5, Terrebonne Parish, Louisiana","5497","752","3254","589","1313","571","844","521","51","75","0","18","0","18","35","61","0","18","35","61"
"1400000US22109000600","Census Tract 6, Terrebonne Parish, Louisiana","5594","733","4301","608","1148","399","86","67","15","29","0","18","44","80","0","18","0","18","0","18"
"1400000US22109000700","Census Tract 7, Terrebonne Parish, Louisiana","6698","796","2585","596","3100","687","478","181","26","45","0","18","245","254","264","203","0","18","264","203"
"1400000US22109000800","Census Tract 8, Terrebonne Parish, Louisiana","5387","657","3435","561","1157","419","569","236","2","4","0","18","0","18","224","191","0","18","224","191"
"1400000US22109000900","Census Tract 9, Terrebonne Parish, Louisiana","4515","465","2525","343","1603","295","67","121","2","4","0","13","32","48","286","318","0","13","286","318"
"1400000US22109001000","Census Tract 10, Terrebonne Parish, Louisiana","5637","457","5547","447","0","18","56","102","14","24","0","18","0","18","20","29","20","29","0","18"
"1400000US22109001100","Census Tract 11, Terrebonne Parish, Louisiana","3471","408","2733","324","0","13","550","299","0","13","56","79","0","13","132","139","8","13","124","139"
"1400000US22109001201","Census Tract 12.01, Terrebonne Parish, Louisiana","2886","360","2284","286","529","190","0","13","43","83","0","13","0","13","30","47","0","13","30","47"
"1400000US22109001202","Census Tract 12.02, Terrebonne Parish, Louisiana","3232","346","2886","380","44","52","77","72","0","13","0","13","86","138","139","121","0","13","139","121"
"1400000US22109001300","Census Tract 13, Terrebonne Parish, Louisiana","8422","736","4815","731","1511","323","1548","590","220","281","8","15","0","18","320","240","0","18","320","240"
"1400000US22109001400","Census Tract 14, Terrebonne Parish, Louisiana","3252","366","2146","281","595","208","295","176","1","3","0","13","15","27","200","167","0","13","200","167"
"1400000US22109001500","Census Tract 15, Terrebonne Parish, Louisiana","7331","679","6808","697","359","134","86","84","35","61","0","18","0","18","43","49","0","18","43","49"
"1400000US22109001600","Census Tract 16, Terrebonne Parish, Louisiana","2603","461","1706","366","726","328","57","83","9","15","0","13","26","45","79","82","0","13","79","82"
"1400000US22109001700","Census Tract 17, Terrebonne Parish, Louisiana","11154","752","9244","718","939","313","94","117","162","160","0","20","331","293","384","249","21","38","363","248"
"1400000US22109990000","Census Tract 9900, Terrebonne Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22111960100","Census Tract 9601, Union Parish, Louisiana","4018","470","2824","451","980","246","0","13","0","13","0","13","209","203","5","7","0","13","5","7"
"1400000US22111960200","Census Tract 9602, Union Parish, Louisiana","3815","423","2202","298","1561","254","0","13","0","13","6","12","8","13","38","42","31","38","7","11"
"1400000US22111960300","Census Tract 9603, Union Parish, Louisiana","2895","448","2081","402","587","224","50","71","0","13","0","13","112","85","65","64","24","41","41","46"
"1400000US22111960400","Census Tract 9604, Union Parish, Louisiana","3734","173","1467","252","2019","245","12","16","0","13","0","13","20","34","216","187","0","13","216","187"
"1400000US22111960500","Census Tract 9605, Union Parish, Louisiana","4234","692","3828","616","323","223","0","13","33","55","0","13","0","13","50","57","0","13","50","57"
"1400000US22111960600","Census Tract 9606, Union Parish, Louisiana","3657","446","3584","446","63","64","0","13","0","13","0","13","3","5","7","12","0","13","7","12"
"1400000US22113950100","Census Tract 9501, Vermilion Parish, Louisiana","10366","725","9533","673","688","288","4","7","26","22","0","20","0","20","115","88","0","20","115","88"
"1400000US22113950200","Census Tract 9502, Vermilion Parish, Louisiana","4697","536","4441","557","231","108","7","12","5","9","0","13","0","13","13","17","0","13","13","17"
"1400000US22113950400","Census Tract 9504, Vermilion Parish, Louisiana","5413","475","4656","465","668","266","0","18","24","36","0","18","0","18","65","70","0","18","65","70"
"1400000US22113950500","Census Tract 9505, Vermilion Parish, Louisiana","5663","518","5310","554","140","204","0","18","132","177","49","73","0","18","32","58","0","18","32","58"
"1400000US22113950600","Census Tract 9506, Vermilion Parish, Louisiana","3349","369","3076","349","244","220","0","13","0","13","0","13","0","13","29","37","0","13","29","37"
"1400000US22113950700","Census Tract 9507, Vermilion Parish, Louisiana","3611","518","1964","376","1303","422","32","59","232","162","0","13","12","21","68","68","0","13","68","68"
"1400000US22113950800","Census Tract 9508, Vermilion Parish, Louisiana","5581","619","2159","364","3252","536","25","31","29","47","0","18","43","68","73","64","0","18","73","64"
"1400000US22113950901","Census Tract 9509.01, Vermilion Parish, Louisiana","3283","358","2595","338","535","322","0","13","73","83","0","13","9","13","71","62","0","13","71","62"
"1400000US22113950902","Census Tract 9509.02, Vermilion Parish, Louisiana","8288","798","6285","803","1213","350","6","14","484","362","0","18","144","137","156","126","0","18","156","126"
"1400000US22113951001","Census Tract 9510.01, Vermilion Parish, Louisiana","4778","464","4336","475","144","118","144","125","149","112","0","13","5","7","0","13","0","13","0","13"
"1400000US22113951002","Census Tract 9510.02, Vermilion Parish, Louisiana","3347","357","2985","340","275","113","30","41","0","13","0","13","41","67","16","16","3","5","13","14"
"1400000US22113951100","Census Tract 9511, Vermilion Parish, Louisiana","1489","218","1397","225","0","13","31","31","35","44","0","13","0","13","26","41","0","13","26","41"
"1400000US22113990000","Census Tract 9900, Vermilion Parish, Louisiana","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13"
"1400000US22115950100","Census Tract 9501, Vernon Parish, Louisiana","4971","393","4698","363","134","78","39","22","21","13","0","13","30","30","49","29","0","13","49","29"
"1400000US22115950200","Census Tract 9502, Vernon Parish, Louisiana","5461","367","4968","383","91","63","234","112","73","65","0","18","0","18","95","89","44","76","51","53"
"1400000US22115950300","Census Tract 9503, Vernon Parish, Louisiana","4220","405","3817","416","15","23","89","81","139","107","0","13","11","13","149","102","35","43","114","87"
"1400000US22115950400","Census Tract 9504, Vernon Parish, Louisiana","3282","220","1771","181","1277","170","35","42","71","51","5","7","45","37","78","33","8","9","70","33"
"1400000US22115950500","Census Tract 9505, Vernon Parish, Louisiana","5788","330","2993","217","2048","224","84","39","224","67","31","31","96","51","312","68","19","12","293","68"
"1400000US22115950600","Census Tract 9506, Vernon Parish, Louisiana","3417","283","2363","231","571","122","12","11","127","43","108","66","56","38","180","73","22","20","158","77"
"1400000US22115950701","Census Tract 9507.01, Vernon Parish, Louisiana","1918","1195","1220","821","493","417","0","13","38","50","0","13","152","173","15","26","15","26","0","13"
"1400000US22115950702","Census Tract 9507.02, Vernon Parish, Louisiana","3222","420","2038","366","704","211","0","13","67","58","54","75","221","205","138","74","12","19","126","67"
"1400000US22115950703","Census Tract 9507.03, Vernon Parish, Louisiana","2263","461","1371","331","473","239","0","13","84","80","0","13","207","157","128","133","0","13","128","133"
"1400000US22115950704","Census Tract 9507.04, Vernon Parish, Louisiana","3914","393","2580","375","760","213","0","13","104","61","0","13","254","286","216","147","43","49","173","140"
"1400000US22115950800","Census Tract 9508, Vernon Parish, Louisiana","4190","410","3949","430","19","23","94","76","12","18","0","13","66","94","50","35","0","13","50","35"
"1400000US22115950900","Census Tract 9509, Vernon Parish, Louisiana","7000","393","5865","382","709","118","55","37","85","42","6","10","60","57","220","72","20","20","200","68"
"1400000US22117950101","Census Tract 9501.01, Washington Parish, Louisiana","3677","435","1985","341","1597","248","16","19","22","19","0","13","25","26","32","24","6","12","26","22"
"1400000US22117950102","Census Tract 9501.02, Washington Parish, Louisiana","4133","508","3173","418","754","256","0","13","0","13","0","13","27","45","179","175","0","13","179","175"
"1400000US22117950200","Census Tract 9502, Washington Parish, Louisiana","6290","655","4711","609","1508","518","11","25","0","18","0","18","0","18","60","63","0","18","60","63"
"1400000US22117950300","Census Tract 9503, Washington Parish, Louisiana","4338","608","1838","343","2448","482","0","13","0","13","0","13","0","13","52","52","0","13","52","52"
"1400000US22117950400","Census Tract 9504, Washington Parish, Louisiana","3615","627","2369","382","1161","424","13","20","0","13","0","13","0","13","72","56","0","13","72","56"
"1400000US22117950500","Census Tract 9505, Washington Parish, Louisiana","5620","549","4784","553","458","260","19","27","13","21","0","18","232","242","114","75","0","18","114","75"
"1400000US22117950600","Census Tract 9506, Washington Parish, Louisiana","5115","620","4654","667","401","273","0","18","11","17","0","18","0","18","49","46","0","18","49","46"
"1400000US22117950700","Census Tract 9507, Washington Parish, Louisiana","5314","619","3799","557","1486","540","29","37","0","18","0","18","0","18","0","18","0","18","0","18"
"1400000US22117950800","Census Tract 9508, Washington Parish, Louisiana","3963","549","1442","284","2298","401","0","13","0","13","0","13","54","56","169","153","8","13","161","151"
"1400000US22117950900","Census Tract 9509, Washington Parish, Louisiana","1422","290","613","200","743","306","0","13","6","12","0","13","22","76","38","59","0","13","38","59"
